Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-01-01 00:00:00,1.181,1.950,5.490,4.161,91.43,27.900
2019-01-01 00:30:00,1.184,2.070,4.405,4.224,87.43,27.850
2019-01-01 01:00:00,1.162,2.210,4.046,4.312,102.43,27.850
2019-01-01 01:30:00,1.162,2.190,4.688,4.121,88.43,27.850
2019-01-01 02:00:00,1.134,1.910,5.796,4.277,78.43,27.850
2019-01-01 02:30:00,1.040,1.790,5.338,4.107,78.43,27.850
2019-01-01 03:00:00,1.022,1.530,4.588,3.989,85.43,27.800
2019-01-01 03:30:00,0.976,1.530,5.418,4.079,82.43,27.850
2019-01-01 04:00:00,0.972,1.720,4.609,4.109,84.43,27.800
2019-01-01 04:30:00,0.988,1.590,5.456,4.121,82.43,27.800
2019-01-01 05:00:00,0.933,1.560,5.469,4.090,84.43,27.750
2019-01-01 05:30:00,0.900,1.570,5.612,4.014,84.43,27.750
2019-01-01 06:00:00,0.929,1.440,6.143,4.093,84.43,27.700
2019-01-01 06:30:00,0.907,1.480,4.723,4.004,78.43,27.700
2019-01-01 07:00:00,1.005,1.470,5.621,4.097,67.43,27.700
2019-01-01 07:30:00,0.933,1.420,4.822,4.071,84.43,27.700
2019-01-01 08:00:00,0.903,1.680,5.645,3.902,88.43,27.700
2019-01-01 08:30:00,0.884,1.360,6.152,3.921,81.43,27.750
2019-01-01 09:00:00,0.848,1.340,5.789,3.845,81.43,27.750
2019-01-01 09:30:00,0.849,1.290,6.199,3.950,90.43,27.750
2019-01-01 10:00:00,0.951,1.450,4.501,4.001,88.43,27.800
2019-01-01 10:30:00,1.026,1.710,4.807,3.965,90.43,27.850
2019-01-01 11:00:00,1.055,1.960,5.201,3.881,88.43,27.850
2019-01-01 11:30:00,1.076,1.760,4.631,3.909,98.43,27.900
2019-01-01 12:00:00,1.100,1.940,4.422,4.098,95.43,27.900
2019-01-01 12:30:00,1.024,1.710,4.689,3.890,99.43,27.950
2019-01-01 13:00:00,1.047,1.750,6.005,4.093,95.43,27.950
2019-01-01 13:30:00,1.035,1.720,5.991,4.068,94.43,27.950
2019-01-01 14:00:00,1.040,2.030,5.334,4.118,85.43,27.950
2019-01-01 14:30:00,1.048,2.030,4.112,3.870,90.43,27.950
2019-01-01 15:00:00,1.087,1.880,5.772,3.952,94.43,27.900
2019-01-01 15:30:00,1.136,1.820,5.041,3.980,91.43,27.850
2019-01-01 16:00:00,1.212,2.210,5.184,4.172,85.43,27.850
2019-01-01 16:30:00,1.290,2.450,5.389,4.132,90.43,27.800
2019-01-01 17:00:00,1.298,2.060,5.308,4.260,95.43,27.800
2019-01-01 17:30:00,1.255,2.460,6.119,4.328,94.43,27.800
2019-01-01 18:00:00,1.279,2.170,4.609,4.279,94.43,27.800
2019-01-01 18:30:00,1.299,2.070,6.346,4.357,92.43,27.750
2019-01-01 19:00:00,1.249,1.980,5.750,4.296,88.43,27.800
2019-01-01 19:30:00,1.234,2.080,4.978,4.278,90.43,27.750
2019-01-01 20:00:00,1.274,2.580,4.957,4.374,95.43,27.750
2019-01-01 20:30:00,1.264,2.350,5.801,4.292,97.43,27.800
2019-01-01 21:00:00,1.396,2.390,6.090,4.429,94.43,27.800
2019-01-01 21:30:00,1.335,2.190,5.217,4.315,92.43,27.850
2019-01-01 22:00:00,1.331,2.200,4.946,4.319,92.43,27.800
2019-01-01 22:30:00,1.227,1.840,5.938,4.203,98.43,27.800
2019-01-01 23:00:00,1.197,2.050,4.806,4.088,88.43,27.800
2019-01-01 23:30:00,1.219,2.230,5.827,4.162,92.43,27.750
2019-01-02 00:00:00,1.175,1.890,5.044,4.082,91.43,27.800
2019-01-02 00:30:00,1.142,1.890,5.803,4.106,94.43,27.750
2019-01-02 01:00:00,1.107,1.850,5.204,3.992,91.43,27.750
2019-01-02 01:30:00,1.194,1.970,5.200,3.888,94.43,27.750
2019-01-02 02:00:00,1.069,1.670,5.969,4.030,88.43,27.750
2019-01-02 02:30:00,1.017,1.910,5.800,3.938,95.43,27.750
2019-01-02 03:00:00,1.019,1.670,5.973,3.891,85.43,27.700
2019-01-02 03:30:00,0.977,1.930,5.335,3.904,91.43,27.700
2019-01-02 04:00:00,0.983,1.750,5.966,3.884,88.43,27.700
2019-01-02 04:30:00,0.968,1.560,6.135,3.830,90.43,27.650
2019-01-02 05:00:00,0.921,1.540,5.725,3.837,78.43,27.650
2019-01-02 05:30:00,0.956,1.710,4.933,3.787,92.43,27.650
2019-01-02 06:00:00,0.975,2.160,6.175,4.062,81.43,27.650
2019-01-02 06:30:00,0.900,1.450,5.799,3.915,84.43,27.600
2019-01-02 07:00:00,0.972,1.700,4.486,3.990,94.43,27.600
2019-01-02 07:30:00,0.926,1.690,4.957,3.921,88.43,27.600
2019-01-02 08:00:00,0.959,1.860,5.939,3.997,91.43,27.650
2019-01-02 08:30:00,0.939,1.690,5.187,4.066,90.43,27.650
2019-01-02 09:00:00,0.951,1.630,5.845,4.118,91.43,27.650
2019-01-02 09:30:00,0.972,1.500,5.585,3.954,97.43,27.700
2019-01-02 10:00:00,0.970,1.540,5.352,3.998,92.43,27.700
2019-01-02 10:30:00,0.998,1.770,5.073,4.190,90.43,27.750
2019-01-02 11:00:00,1.012,1.670,5.793,4.051,90.43,27.800
2019-01-02 11:30:00,0.981,1.800,4.816,4.000,88.43,27.800
2019-01-02 12:00:00,1.025,1.720,5.333,4.101,85.43,27.850
2019-01-02 12:30:00,1.054,1.920,4.689,3.990,94.43,27.850
2019-01-02 13:00:00,1.108,1.860,5.231,4.076,85.43,27.850
2019-01-02 13:30:00,1.036,1.860,4.495,3.911,97.43,27.850
2019-01-02 14:00:00,1.063,1.760,5.977,4.038,92.43,27.850
2019-01-02 14:30:00,1.151,1.990,5.062,4.037,94.43,27.850
2019-01-02 15:00:00,1.106,1.760,5.759,3.903,94.43,27.850
2019-01-02 15:30:00,1.173,2.610,4.514,4.041,90.43,27.800
2019-01-02 16:00:00,1.196,2.260,4.920,4.063,97.43,27.800
2019-01-02 16:30:00,1.224,2.100,4.708,4.082,90.43,27.750
2019-01-02 17:00:00,1.181,2.020,5.800,4.073,98.43,27.800
2019-01-02 17:30:00,1.189,2.020,5.782,4.038,88.43,27.750
2019-01-02 18:00:00,1.218,2.060,5.251,4.237,92.43,27.750
2019-01-02 18:30:00,1.210,1.960,5.579,4.137,94.43,27.750
2019-01-02 19:00:00,1.249,2.050,5.779,4.317,90.43,27.750
2019-01-02 19:30:00,1.234,1.970,5.278,4.235,91.43,27.750
2019-01-02 20:00:00,1.295,2.220,5.828,4.335,98.43,27.700
2019-01-02 20:30:00,1.279,2.220,4.818,4.299,92.43,27.700
2019-01-02 21:00:00,1.251,2.340,5.212,4.199,97.43,27.700
2019-01-02 21:30:00,1.265,2.210,5.237,4.262,98.43,27.750
2019-01-02 22:00:00,1.319,2.080,5.781,4.380,101.43,27.750
2019-01-02 22:30:00,1.317,2.630,6.296,4.231,94.43,27.750
2019-01-02 23:00:00,1.333,2.110,5.488,4.281,98.43,27.750
2019-01-02 23:30:00,1.326,2.710,5.953,4.322,94.43,27.750
2019-01-03 00:00:00,1.214,2.300,6.105,4.249,95.43,27.750
2019-01-03 00:30:00,1.177,1.840,6.507,4.174,92.43,27.750
2019-01-03 01:00:00,1.128,1.810,6.532,4.247,94.43,27.700
2019-01-03 01:30:00,1.096,1.770,5.489,4.178,94.43,27.700
2019-01-03 02:00:00,1.047,1.750,6.347,4.186,92.43,27.700
2019-01-03 02:30:00,1.083,1.790,6.740,4.260,90.43,27.700
2019-01-03 03:00:00,1.004,1.860,6.451,4.107,84.43,27.700
2019-01-03 03:30:00,1.023,1.790,6.768,4.216,91.43,27.650
2019-01-03 04:00:00,1.085,1.660,6.555,4.238,88.43,27.650
2019-01-03 04:30:00,0.985,1.650,6.195,4.182,88.43,27.600
2019-01-03 05:00:00,1.004,1.800,6.752,4.157,87.43,27.600
2019-01-03 05:30:00,0.927,1.620,5.649,4.279,85.43,27.600
2019-01-03 06:00:00,0.930,1.600,6.686,4.365,84.43,27.550
2019-01-03 06:30:00,0.917,1.590,6.428,4.276,87.43,27.550
2019-01-03 07:00:00,0.872,1.650,6.550,4.225,92.43,27.550
2019-01-03 07:30:00,0.844,1.490,6.348,4.203,97.43,27.550
2019-01-03 08:00:00,0.826,1.330,6.986,4.156,87.43,27.550
2019-01-03 08:30:00,0.811,1.440,5.355,4.170,74.43,27.550
2019-01-03 09:00:00,0.753,1.280,7.525,4.019,87.43,27.550
2019-01-03 09:30:00,0.722,1.250,5.478,3.847,78.43,27.600
2019-01-03 10:00:00,0.674,1.160,5.644,3.852,84.43,27.600
2019-01-03 10:30:00,0.616,1.070,6.534,4.010,146.43,27.600
2019-01-03 11:00:00,0.646,1.170,8.528,4.201,49.43,27.700
2019-01-03 11:30:00,0.669,1.040,8.008,4.314,37.43,27.750
2019-01-03 12:00:00,0.608,0.950,6.576,4.356,47.43,27.850
2019-01-03 12:30:00,0.639,1.230,8.145,4.606,78.43,27.950
2019-01-03 13:00:00,0.618,1.020,8.335,4.885,47.43,28.150
2019-01-03 13:30:00,0.642,1.060,8.237,4.742,43.43,28.250
2019-01-03 14:00:00,0.591,0.920,6.357,4.739,47.43,28.300
2019-01-03 14:30:00,0.598,1.080,7.871,4.762,50.43,28.300
2019-01-03 15:00:00,0.579,0.960,6.124,4.504,12.43,28.300
2019-01-03 15:30:00,0.616,0.970,7.864,4.476,14.43,28.200
2019-01-03 16:00:00,0.589,1.060,8.485,4.324,56.43,28.200
2019-01-03 16:30:00,0.600,0.940,6.031,4.503,14.43,28.200
2019-01-03 17:00:00,0.618,1.050,8.933,4.497,80.43,28.150
2019-01-03 17:30:00,0.599,1.020,9.439,4.415,40.43,28.050
2019-01-03 18:00:00,0.583,0.890,8.297,4.604,45.43,27.950
2019-01-03 18:30:00,0.614,0.900,9.360,4.767,40.43,27.950
2019-01-03 19:00:00,0.587,1.060,6.170,4.151,45.43,27.950
2019-01-03 19:30:00,0.584,0.910,5.189,3.905,36.43,27.950
2019-01-03 20:00:00,0.623,1.160,4.672,3.825,94.43,27.950
2019-01-03 20:30:00,0.679,1.160,9.110,3.802,90.43,27.900
2019-01-03 21:00:00,0.660,1.160,9.301,3.782,47.43,27.850
2019-01-03 21:30:00,0.735,1.270,3.807,4.032,47.43,27.800
2019-01-03 22:00:00,0.689,1.280,4.597,3.739,95.43,27.800
2019-01-03 22:30:00,0.755,1.260,4.215,3.677,95.43,27.800
2019-01-03 23:00:00,0.767,1.810,4.584,3.771,90.43,27.800
2019-01-03 23:30:00,0.759,1.270,4.815,3.929,87.43,27.750
2019-01-04 00:00:00,0.805,1.380,4.484,3.936,87.43,27.750
2019-01-04 00:30:00,0.825,1.500,4.596,3.783,82.43,27.750
2019-01-04 01:00:00,0.905,1.540,5.811,3.864,81.43,27.700
2019-01-04 01:30:00,0.859,1.320,6.369,4.007,94.43,27.700
2019-01-04 02:00:00,0.852,1.420,5.983,3.989,87.43,27.700
2019-01-04 02:30:00,0.862,1.490,6.148,4.055,90.43,27.700
2019-01-04 03:00:00,0.833,1.730,6.331,4.199,94.43,27.700
2019-01-04 03:30:00,0.785,1.220,6.163,4.082,90.43,27.700
2019-01-04 04:00:00,0.759,1.290,5.846,4.125,92.43,27.650
2019-01-04 04:30:00,0.746,1.700,5.993,3.930,91.43,27.650
2019-01-04 05:00:00,0.729,1.180,5.933,3.920,90.43,27.650
2019-01-04 05:30:00,0.726,1.290,5.973,3.851,94.43,27.650
2019-01-04 06:00:00,0.702,1.340,5.711,3.956,97.43,27.650
2019-01-04 06:30:00,0.706,1.150,6.482,3.872,94.43,27.650
2019-01-04 07:00:00,0.713,1.310,6.471,4.051,97.43,27.650
2019-01-04 07:30:00,0.663,1.210,6.788,3.913,92.43,27.650
2019-01-04 08:00:00,0.658,1.080,6.538,3.990,88.43,27.650
2019-01-04 08:30:00,0.637,1.190,6.171,3.822,92.43,27.700
2019-01-04 09:00:00,0.634,1.070,6.765,3.903,97.43,27.700
2019-01-04 09:30:00,0.600,1.040,6.243,3.942,81.43,27.750
2019-01-04 10:00:00,0.574,1.000,6.230,3.735,78.43,27.800
2019-01-04 10:30:00,0.525,0.960,5.970,3.776,81.43,27.850
2019-01-04 11:00:00,0.507,0.730,5.635,3.741,77.43,27.900
2019-01-04 11:30:00,0.523,0.820,8.252,3.586,91.43,27.950
2019-01-04 12:00:00,0.572,1.150,2.843,3.412,56.43,28.000
2019-01-04 12:30:00,0.646,1.310,3.666,3.349,108.43,28.050
2019-01-04 13:00:00,0.762,1.350,3.906,3.573,108.43,28.050
2019-01-04 13:30:00,0.846,1.510,4.487,3.768,99.43,28.050
2019-01-04 14:00:00,0.914,1.510,4.704,3.743,102.43,28.000
2019-01-04 14:30:00,0.986,1.590,4.373,3.981,99.43,28.000
2019-01-04 15:00:00,0.977,1.750,4.204,3.910,105.43,28.000
2019-01-04 15:30:00,0.971,1.770,4.477,3.992,102.43,28.000
2019-01-04 16:00:00,0.890,1.570,10.995,3.939,99.43,28.000
2019-01-04 16:30:00,0.903,1.390,11.432,4.101,40.43,27.950
2019-01-04 17:00:00,0.909,1.510,11.029,4.026,40.43,27.950
2019-01-04 17:30:00,0.917,1.560,11.424,4.052,42.43,27.950
2019-01-04 18:00:00,0.962,1.490,11.182,4.159,52.43,27.900
2019-01-04 18:30:00,1.086,1.790,11.332,4.359,54.43,27.900
2019-01-04 19:00:00,1.118,1.820,4.593,4.208,43.43,27.850
2019-01-04 19:30:00,1.174,2.200,11.455,4.355,43.43,27.850
2019-01-04 20:00:00,1.269,1.880,5.478,4.517,90.43,27.800
2019-01-04 20:30:00,1.245,1.820,11.905,4.508,87.43,27.800
2019-01-04 21:00:00,1.237,2.060,11.542,4.544,42.43,27.800
2019-01-04 21:30:00,1.255,1.920,11.947,4.684,39.43,27.800
2019-01-04 22:00:00,1.229,1.780,11.489,4.713,33.43,27.800
2019-01-04 22:30:00,1.188,1.810,12.161,4.692,40.43,27.800
2019-01-04 23:00:00,1.126,1.830,5.948,4.474,35.43,27.800
2019-01-04 23:30:00,1.048,1.840,11.457,4.642,33.43,27.800
2019-01-05 00:00:00,1.016,1.560,5.804,4.488,35.43,27.800
2019-01-05 00:30:00,1.077,1.920,11.539,4.554,90.43,27.800
2019-01-05 01:00:00,1.074,1.940,10.886,4.776,33.43,27.800
2019-01-05 01:30:00,0.975,2.030,12.130,4.582,35.43,27.800
2019-01-05 02:00:00,0.973,1.820,10.913,4.731,37.43,27.800
2019-01-05 02:30:00,0.995,1.890,10.698,4.838,43.43,27.800
2019-01-05 03:00:00,0.939,1.680,10.277,5.061,45.43,27.750
2019-01-05 03:30:00,0.876,1.370,9.778,4.586,36.43,27.750
2019-01-05 04:00:00,0.906,1.450,11.303,4.614,30.43,27.750
2019-01-05 04:30:00,0.856,1.440,12.856,4.480,36.43,27.750
2019-01-05 05:00:00,0.856,1.450,12.159,4.303,35.43,27.750
2019-01-05 05:30:00,0.774,1.420,6.351,4.145,37.43,27.700
2019-01-05 06:00:00,0.802,1.590,12.729,4.169,33.43,27.700
2019-01-05 06:30:00,0.784,1.300,12.980,4.196,33.43,27.700
2019-01-05 07:00:00,0.789,1.530,13.196,4.451,35.43,27.700
2019-01-05 07:30:00,0.802,1.310,12.831,4.420,40.43,27.700
2019-01-05 08:00:00,0.805,1.380,13.530,4.582,40.43,27.700
2019-01-05 08:30:00,0.757,1.250,13.434,4.451,36.43,27.750
2019-01-05 09:00:00,0.710,1.270,12.693,4.434,49.43,27.750
2019-01-05 09:30:00,0.721,1.180,12.272,4.622,45.43,27.800
2019-01-05 10:00:00,0.741,1.250,12.289,4.634,42.43,27.800
2019-01-05 10:30:00,0.721,1.100,12.898,4.823,33.43,27.850
2019-01-05 11:00:00,0.667,1.070,12.663,4.764,39.43,27.950
2019-01-05 11:30:00,0.591,1.090,12.876,4.813,36.43,28.050
2019-01-05 12:00:00,0.591,1.010,11.396,4.783,33.43,28.050
2019-01-05 12:30:00,0.587,1.030,13.220,4.514,37.43,28.100
2019-01-05 13:00:00,0.591,1.070,11.576,4.453,26.43,28.150
2019-01-05 13:30:00,0.569,0.960,12.712,4.340,16.43,28.250
2019-01-05 14:00:00,0.583,0.950,12.558,4.338,25.43,28.300
2019-01-05 14:30:00,0.599,1.080,12.317,4.310,26.43,28.400
2019-01-05 15:00:00,0.590,0.910,12.054,4.246,43.43,28.400
2019-01-05 15:30:00,0.576,0.870,11.975,4.216,16.43,28.400
2019-01-05 16:00:00,0.574,1.110,11.752,4.150,25.43,28.400
2019-01-05 16:30:00,0.596,0.970,12.079,4.060,25.43,28.350
2019-01-05 17:00:00,0.623,1.120,12.692,4.194,30.43,28.250
2019-01-05 17:30:00,0.615,0.980,11.765,4.021,25.43,28.300
2019-01-05 18:00:00,0.644,1.140,12.831,3.854,28.43,28.200
2019-01-05 18:30:00,0.639,0.950,11.830,3.621,35.43,28.150
2019-01-05 19:00:00,0.653,1.100,12.448,3.885,35.43,28.050
2019-01-05 19:30:00,0.642,1.020,12.168,3.800,47.43,28.050
2019-01-05 20:00:00,0.669,1.140,12.937,3.825,47.43,28.100
2019-01-05 20:30:00,0.690,1.130,12.118,3.792,32.43,28.150
2019-01-05 21:00:00,0.742,1.280,12.836,3.910,29.43,28.100
2019-01-05 21:30:00,0.779,1.360,4.194,3.944,33.43,28.050
2019-01-05 22:00:00,0.766,1.150,12.857,3.894,35.43,28.050
2019-01-05 22:30:00,0.767,1.310,4.120,3.950,37.43,28.000
2019-01-05 23:00:00,0.766,1.210,5.295,3.959,32.43,28.000
2019-01-05 23:30:00,0.779,1.280,12.757,4.060,26.43,28.000
2019-01-06 00:00:00,0.767,1.440,12.918,4.093,29.43,28.000
2019-01-06 00:30:00,0.843,1.620,13.010,4.199,25.43,27.950
2019-01-06 01:00:00,0.751,1.210,12.172,4.211,92.43,27.900
2019-01-06 01:30:00,0.743,1.180,12.748,4.407,21.43,27.900
2019-01-06 02:00:00,0.755,1.100,12.840,4.537,25.43,27.900
2019-01-06 02:30:00,0.665,1.170,12.087,4.171,19.43,27.900
2019-01-06 03:00:00,0.669,1.080,12.947,4.304,40.43,27.900
2019-01-06 03:30:00,0.683,1.320,12.815,4.282,25.43,27.900
2019-01-06 04:00:00,0.645,1.420,5.974,4.332,30.43,27.900
2019-01-06 04:30:00,0.645,1.010,12.239,4.523,26.43,27.900
2019-01-06 05:00:00,0.628,1.110,12.255,4.401,35.43,27.850
2019-01-06 05:30:00,0.632,1.190,12.138,4.423,28.43,27.850
2019-01-06 06:00:00,0.604,1.060,12.201,4.314,30.43,27.850
2019-01-06 06:30:00,0.605,1.080,6.325,4.143,39.43,27.850
2019-01-06 07:00:00,0.606,0.990,12.222,4.414,37.43,27.850
2019-01-06 07:30:00,0.632,1.100,11.748,4.064,45.43,27.800
2019-01-06 08:00:00,0.622,1.030,12.893,4.183,42.43,27.850
2019-01-06 08:30:00,0.637,0.980,11.939,4.304,40.43,27.900
2019-01-06 09:00:00,0.620,1.030,12.523,4.397,43.43,27.900
2019-01-06 09:30:00,0.593,0.970,12.270,4.318,45.43,27.950
2019-01-06 10:00:00,0.526,0.870,12.252,4.091,39.43,28.000
2019-01-06 10:30:00,0.500,0.790,12.691,4.307,40.43,28.050
2019-01-06 11:00:00,0.490,0.900,11.638,4.436,36.43,28.200
2019-01-06 11:30:00,0.484,0.830,12.136,4.401,37.43,28.250
2019-01-06 12:00:00,0.451,0.760,11.464,4.462,30.43,28.400
2019-01-06 12:30:00,0.468,0.750,12.128,4.469,40.43,28.450
2019-01-06 13:00:00,0.466,0.860,12.669,4.305,35.43,28.500
2019-01-06 13:30:00,0.457,0.780,10.883,4.202,23.43,28.500
2019-01-06 14:00:00,0.524,0.860,11.970,4.249,32.43,28.550
2019-01-06 14:30:00,0.470,0.730,10.881,3.688,33.43,28.500
2019-01-06 15:00:00,0.521,0.980,11.108,3.620,45.43,28.500
2019-01-06 15:30:00,0.524,0.900,11.475,3.474,49.43,28.500
2019-01-06 16:00:00,0.531,0.860,11.308,3.628,32.43,28.450
2019-01-06 16:30:00,0.533,0.930,11.530,3.642,35.43,28.400
2019-01-06 17:00:00,0.509,0.800,11.103,3.591,42.43,28.350
2019-01-06 17:30:00,0.531,0.940,11.491,3.839,42.43,28.350
2019-01-06 18:00:00,0.533,0.890,10.850,3.763,35.43,28.300
2019-01-06 18:30:00,0.509,0.840,11.447,3.861,39.43,28.250
2019-01-06 19:00:00,0.500,0.810,11.394,3.697,47.43,28.200
2019-01-06 19:30:00,0.508,0.880,10.946,3.900,40.43,28.200
2019-01-06 20:00:00,0.473,0.800,11.507,3.935,39.43,28.150
2019-01-06 20:30:00,0.467,0.940,11.317,3.838,42.43,28.150
2019-01-06 21:00:00,0.440,0.720,11.315,3.738,39.43,28.100
2019-01-06 21:30:00,0.452,0.800,11.502,3.779,36.43,28.100
2019-01-06 22:00:00,0.465,0.920,12.096,3.754,39.43,28.100
2019-01-06 22:30:00,0.457,0.810,12.034,3.668,45.43,28.050
2019-01-06 23:00:00,0.461,0.760,11.490,3.813,40.43,28.050
2019-01-06 23:30:00,0.455,0.860,12.000,3.820,36.43,28.050
2019-01-07 00:00:00,0.469,0.750,12.776,3.863,45.43,28.050
2019-01-07 00:30:00,0.493,0.860,3.473,3.750,37.43,28.050
2019-01-07 01:00:00,0.518,0.930,11.068,3.809,32.43,28.050
2019-01-07 01:30:00,0.569,0.920,4.968,3.791,32.43,28.050
2019-01-07 02:00:00,0.630,1.140,5.967,3.768,29.43,28.050
2019-01-07 02:30:00,0.659,1.530,5.524,4.203,95.43,28.100
2019-01-07 03:00:00,0.652,0.980,5.414,3.913,91.43,28.100
2019-01-07 03:30:00,0.655,1.100,12.045,4.084,36.43,28.050
2019-01-07 04:00:00,0.632,1.050,5.759,3.976,28.43,28.050
2019-01-07 04:30:00,0.597,1.030,5.952,3.991,88.43,28.050
2019-01-07 05:00:00,0.633,1.170,5.831,4.008,97.43,28.050
2019-01-07 05:30:00,0.597,1.150,6.160,4.175,98.43,28.050
2019-01-07 06:00:00,0.601,1.070,5.685,4.127,42.43,28.000
2019-01-07 06:30:00,0.595,0.910,5.612,4.107,98.43,28.000
2019-01-07 07:00:00,0.542,0.950,5.625,3.960,98.43,28.000
2019-01-07 07:30:00,0.575,0.980,4.623,3.777,47.43,28.000
2019-01-07 08:00:00,0.600,1.050,12.021,3.856,98.43,28.000
2019-01-07 08:30:00,0.575,1.140,12.145,3.822,33.43,28.000
2019-01-07 09:00:00,0.546,0.890,5.821,3.921,49.43,28.000
2019-01-07 09:30:00,0.513,0.860,12.235,3.948,99.43,28.000
2019-01-07 10:00:00,0.480,0.770,11.810,4.329,39.43,28.100
2019-01-07 10:30:00,0.456,0.710,11.660,4.478,43.43,28.250
2019-01-07 11:00:00,0.414,0.700,11.130,4.413,45.43,28.450
2019-01-07 11:30:00,0.395,0.650,12.026,4.671,47.43,28.500
2019-01-07 12:00:00,0.395,0.670,11.904,4.757,37.43,28.650
2019-01-07 12:30:00,0.396,0.750,11.760,4.834,39.43,28.850
2019-01-07 13:00:00,0.412,0.690,11.635,4.945,47.43,28.850
2019-01-07 13:30:00,0.426,0.690,11.308,4.772,43.43,28.850
2019-01-07 14:00:00,0.417,0.710,10.864,4.223,47.43,28.750
2019-01-07 14:30:00,0.403,0.690,11.209,3.745,57.43,28.650
2019-01-07 15:00:00,0.495,0.770,10.832,3.751,43.43,28.550
2019-01-07 15:30:00,0.539,0.850,10.837,3.316,26.43,28.500
2019-01-07 16:00:00,0.599,0.930,3.148,3.465,49.43,28.450
2019-01-07 16:30:00,0.640,1.250,3.342,3.489,30.43,28.400
2019-01-07 17:00:00,0.696,1.420,3.575,3.616,91.43,28.350
2019-01-07 17:30:00,0.761,1.380,3.881,3.611,92.43,28.300
2019-01-07 18:00:00,0.807,1.380,4.213,3.710,92.43,28.350
2019-01-07 18:30:00,0.874,1.780,4.546,3.807,98.43,28.300
2019-01-07 19:00:00,0.875,1.440,4.804,3.850,99.43,28.250
2019-01-07 19:30:00,0.906,1.530,5.486,3.861,90.43,28.250
2019-01-07 20:00:00,0.948,1.550,5.225,3.870,98.43,28.250
2019-01-07 20:30:00,0.936,1.940,4.218,3.814,95.43,28.250
2019-01-07 21:00:00,1.017,1.590,4.809,3.946,95.43,28.200
2019-01-07 21:30:00,1.044,1.790,4.684,4.160,94.43,28.200
2019-01-07 22:00:00,1.137,1.760,4.944,4.111,92.43,28.150
2019-01-07 22:30:00,1.122,2.140,5.739,4.231,102.43,28.150
2019-01-07 23:00:00,1.012,1.870,6.369,4.232,99.43,28.150
2019-01-07 23:30:00,0.989,1.560,6.311,4.283,99.43,28.150
2019-01-08 00:00:00,0.944,1.600,4.415,3.993,98.43,28.150
2019-01-08 00:30:00,0.907,1.700,5.105,3.987,98.43,28.150
2019-01-08 01:00:00,0.902,1.540,6.506,4.197,97.43,28.150
2019-01-08 01:30:00,0.880,1.520,6.725,4.151,102.43,28.150
2019-01-08 02:00:00,0.844,1.350,6.810,4.128,94.43,28.150
2019-01-08 02:30:00,0.875,1.390,6.764,4.176,95.43,28.150
2019-01-08 03:00:00,0.828,1.250,7.049,4.253,95.43,28.150
2019-01-08 03:30:00,0.814,1.390,6.589,4.081,91.43,28.150
2019-01-08 04:00:00,0.797,1.330,7.020,4.323,92.43,28.100
2019-01-08 04:30:00,0.806,1.370,6.605,4.265,91.43,28.100
2019-01-08 05:00:00,0.836,1.720,7.254,4.378,91.43,28.100
2019-01-08 05:30:00,0.785,1.290,6.786,4.580,92.43,28.100
2019-01-08 06:00:00,0.769,1.480,6.559,4.815,87.43,28.050
2019-01-08 06:30:00,0.744,1.510,6.568,4.623,97.43,28.100
2019-01-08 07:00:00,0.729,1.130,6.824,4.717,92.43,28.050
2019-01-08 07:30:00,0.696,1.480,6.760,4.536,91.43,28.100
2019-01-08 08:00:00,0.651,0.940,7.481,4.541,91.43,28.100
2019-01-08 08:30:00,0.621,1.040,7.031,4.639,94.43,28.100
2019-01-08 09:00:00,0.658,1.100,6.385,4.953,94.43,28.150
2019-01-08 09:30:00,0.574,1.000,7.258,4.732,101.43,28.200
2019-01-08 10:00:00,0.635,1.110,6.313,5.115,84.43,28.300
2019-01-08 10:30:00,0.605,1.100,6.795,5.246,94.43,28.400
2019-01-08 11:00:00,0.592,1.010,6.336,5.403,90.43,28.600
2019-01-08 11:30:00,0.523,0.770,7.477,5.553,90.43,28.800
2019-01-08 12:00:00,0.504,0.810,7.546,5.561,95.43,29.050
2019-01-08 12:30:00,0.492,0.770,7.081,5.800,90.43,29.100
2019-01-08 13:00:00,0.489,0.780,7.807,5.360,97.43,29.200
2019-01-08 13:30:00,0.485,0.880,7.803,5.143,94.43,29.100
2019-01-08 14:00:00,0.493,0.780,7.700,4.412,91.43,29.100
2019-01-08 14:30:00,0.520,0.950,7.807,4.232,95.43,29.000
2019-01-08 15:00:00,0.519,1.010,7.532,3.810,94.43,29.000
2019-01-08 15:30:00,0.546,0.890,7.782,3.954,95.43,28.900
2019-01-08 16:00:00,0.530,0.810,7.031,3.910,88.43,28.900
2019-01-08 16:30:00,0.519,0.810,7.826,4.123,94.43,28.900
2019-01-08 17:00:00,0.479,0.770,7.235,3.843,90.43,28.850
2019-01-08 17:30:00,0.483,1.080,8.168,4.057,85.43,28.950
2019-01-08 18:00:00,0.462,0.740,8.272,3.888,88.43,28.900
2019-01-08 18:30:00,0.453,0.740,7.611,3.993,87.43,28.800
2019-01-08 19:00:00,0.450,0.830,7.704,4.035,90.43,28.800
2019-01-08 19:30:00,0.440,0.790,7.525,4.130,97.43,28.750
2019-01-08 20:00:00,0.467,0.880,7.178,4.164,94.43,28.750
